cyear,cp,name,population
1940,44111,Fuentes Calientes,279
1940,44112,Fuentes Claras,1540
1940,44113,Fuentes de Rubielos,677
1940,44114,Fuentespalda,762
1940,44115,Galve,405
1940,44116,Gargallo,494
1940,44117,Gea de Albarracín,1086
1940,44118,Ginebrosa (La),957
1940,44119,Griegos,294
1940,44120,Guadalaviar,474
1940,44121,Gúdar,437
1940,44122,Híjar,3688
1940,44123,Hinojosa de Jarque,512
1940,44124,Hoz de la Vieja (La),967
1940,44125,Huesa del Común,915
1940,44126,Iglesuela del Cid (La),1229
1940,44127,Jabaloyas,590
1940,44128,Jarque de la Val,294
1940,44129,Jatiel,260
1940,44130,Jorcas,369
1940,44131,Josa,384
1940,44132,Lagueruela,405
1940,44133,Lanzuela,247
1940,44135,Libros,1278
1940,44136,Lidón,348
1940,44137,Linares de Mora,1222
1940,44138,Loscos,1482
1940,44141,Lledó,490
1940,44142,Maicas,351
1940,44143,Manzanera,2083
1940,44144,Martín del Río,771
1940,44145,Mas de las Matas,2107
1940,44146,Mata de los Olmos (La),499
1940,44147,Mazaleón,1347
1940,44148,Mezquita de Jarque,326
1940,44149,Mirambel,732
1940,44150,Miravete de la Sierra,293
1940,44151,Molinos,1113
1940,44152,Monforte de Moyuela,596
1940,44153,Monreal del Campo,3578
1940,44154,Monroyo,1002
1940,44155,Montalbán,2368
1940,44156,Monteagudo del Castillo,499
1940,44157,Monterde de Albarracín,538
1940,44158,Mora de Rubielos,2454
1940,44159,Moscardón,402
1940,44160,Mosqueruela,2214
1940,44161,Muniesa,1947
1940,44163,Noguera de Albarracín,435
1940,44164,Nogueras,316
1940,44165,Nogueruelas,754
1940,44167,Obón,1107
1940,44168,Odón,899
1940,44169,Ojos Negros,1888
1940,44171,Olba,1434
1940,44172,Oliete,2044
1940,44173,Olmos (Los),539
1940,44174,Orihuela del Tremedal,1093
1940,44175,Orrios,455
1940,44176,Palomar de Arroyos,684
1940,44177,Pancrudo,766
1940,44178,Parras de Castellote (Las),778
1940,44179,Peñarroya de Tastavins,1392
1940,44180,Peracense,430
1940,44181,Peralejos,282
1940,44182,Perales del Alfambra,789
1940,44183,Pitarque,746
1940,44184,Plou,312
1940,44185,Pobo (El),503
1940,44187,Portellada (La),693
1940,44189,Pozondón,576
1940,44190,Pozuel del Campo,614
1940,44191,Puebla de Híjar (La),2542
1940,44192,Puebla de Valverde (La),1800
1940,44193,Puertomingalvo,1181
1940,44194,Ráfales,715
1940,44195,Rillo,486
1940,44196,Riodeva,842
1940,44197,Ródenas,428
1940,44198,Royuela,532
1940,44199,Rubiales,186
1940,44200,Rubielos de la Cérida,428
1940,44201,Rubielos de Mora,1505
1940,44203,Salcedillo,108
1940,44204,Saldón,490
1940,44205,Samper de Calanda,2524
1940,44206,San Agustín,1267
1940,44207,San Martín del Río,1053
1940,44208,Santa Cruz de Nogueras,208
1940,44209,Santa Eulalia,2887
1940,44210,Sarrión,1958
1940,44211,Segura de los Baños,553
1940,44212,Seno,297
1940,44213,Singra,456
1940,44215,Terriente,896
1940,44216,Teruel,16436
1940,44217,Toril y Masegoso,251
1940,44218,Tormón,265
1940,44219,Tornos,916
1940,44220,Torralba de los Sisones,666
1940,44221,Torrecilla de Alcañiz,1047
1940,44222,Torrecilla del Rebollar,858
1940,44223,Torre de Arcas,432
1940,44224,Torre de las Arcas,394
1940,44225,Torre del Compte,678
1940,44226,Torrelacárcel,844
1940,44227,Torre los Negros,433
1940,44228,Torremocha de Jiloca,507
1940,44229,Torres de Albarracín,523
1940,44230,Torrevelilla,524
1940,44231,Torrijas,447
1940,44232,Torrijo del Campo,1550
1940,44234,Tramacastiel,549
1940,44235,Tramacastilla,403
1940,44236,Tronchón,757
1940,44237,Urrea de Gaén,1285
1940,44238,Utrillas,1512
1940,44239,Valacloche,170
1940,44240,Valbona,727
1940,44241,Valdealgorfa,1662
1940,44243,Valdecuenca,350
1940,44244,Valdelinares,550
1940,44245,Valdeltormo,754
1940,44246,Valderrobres,2929
1940,44247,Valjunquera,1145
1940,44249,Vallecillo (El),441
1940,44250,Veguillas de la Sierra,210
1940,44251,Villafranca del Campo,1032
1940,44252,Villahermosa del Campo,276
1940,44256,Villanueva del Rebollar de la Sierra,269
1940,44257,Villar del Cobo,480
1940,44258,Villar del Salz,449
1940,44260,Villarluengo,1293
1940,44261,Villarquemado,1591
1940,44262,Villarroya de los Pinares,641
1940,44263,Villastar,757
1940,44264,Villel,1155
1940,44265,Vinaceite,655
1940,44266,Visiedo,555
1940,44267,Vivel del Río Martín,874
1940,44268,Zoma (La),141
1940,50001,Abanto,833
1940,50002,Acered,690
1940,50003,Agón,325
1940,50004,Aguarón,1765
1940,50005,Aguilón,965
1940,50006,Ainzón,1926
1940,50007,Aladrén,250
1940,50008,Alagón,5805
1940,50009,Alarba,441
1940,50010,Alberite de San Juan,228
1940,50011,Albeta,254
1940,50012,Alborge,306
1940,50013,Alcalá de Ebro,613
1940,50014,Alcalá de Moncayo,438
1940,50015,Alconchel de Ariza,766
1940,50016,Aldehuela de Liestos,417
1940,50017,Alfajarín,1268
1940,50018,Alfamén,1343
1940,50019,Alforque,369
1940,50020,Alhama de Aragón,2023
1940,50021,Almochuel,135
1940,50022,Almolda (La),1256
1940,50023,Almonacid de la Cuba,688
1940,50024,Almonacid de la Sierra,1712
1940,50025,Almunia de Doña Godina (La),4125
1940,50026,Alpartir,1010
1940,50027,Ambel,924
1940,50028,Anento,367
1940,50029,Aniñón,1800
1940,50030,Añón de Moncayo,979
1940,50031,Aranda de Moncayo,1208
1940,50032,Arándiga,1249
1940,50033,Ardisa,445
1940,50034,Ariza,3076
1940,50035,Artieda,272
1940,50036,Asín,449
1940,50037,Atea,1082
1940,50038,Ateca,3214
1940,50039,Azuara,2872
1940,50040,Badules,383
1940,50041,Bagüés,162
1940,50042,Balconchán,146
1940,50043,Bárboles,851
1940,50044,Bardallur,740
1940,50045,Belchite,2936
1940,50046,Belmonte de Gracián,957
1940,50047,Berdejo,307
1940,50048,Berrueco,198
1940,50050,Bijuesca,893
1940,50051,Biota,1989
1940,50052,Bisimbre,221
1940,50053,Boquiñeni,1150
1940,50054,Bordalba,553
1940,50055,Borja,5138
1940,50056,Botorrita,534
1940,50057,Brea de Aragón,1862
1940,50058,Bubierca,602
1940,50059,Bujaraloz,1391
1940,50060,Bulbuente,742
1940,50061,Bureta,577
1940,50062,Burgo de Ebro (El),1059
1940,50063,Buste (El),432
1940,50064,Cabañas de Ebro,800
1940,50065,Cabolafuente,671
1940,50066,Cadrete,767
1940,50067,Calatayud,18393
1940,50068,Calatorao,3397
1940,50069,Calcena,967
1940,50070,Calmarza,600
1940,50071,Campillo de Aragón,778
1940,50072,Carenas,1275
1940,50073,Cariñena,3049
1940,50074,Caspe,9844
1940,50075,Castejón de Alarba,361
1940,50076,Castejón de las Armas,526
1940,50077,Castejón de Valdejasa,1162
1940,50078,Castiliscar,1039
1940,50079,Cervera de la Cañada,1021
1940,50080,Cerveruela,276
1940,50081,Cetina,2584
1940,50082,Cimballa,539
1940,50083,Cinco Olivas,388
1940,50084,Clarés de Ribota,480
1940,50085,Codo,945
1940,50086,Codos,969
1940,50087,Contamina,247
1940,50088,Cosuenda,987
1940,50089,Cuarte de Huerva,322
1940,50090,Cubel,733
1940,50091,Cuerlas (Las),479
1940,50092,Chiprana,1289
1940,50093,Chodes,538
1940,50094,Daroca,3819
1940,50095,Ejea de los Caballeros,9652
1940,50096,Embid de Ariza,555
1940,50098,Encinacorba,839
1940,50099,Épila,5900
1940,50100,Erla,1179
1940,50101,Escatrón,2076
1940,50102,Fabara,2048
1940,50104,Farlete,610
1940,50105,Fayón,1319
1940,50106,Fayos (Los),522
1940,50107,Figueruelas,597
1940,50108,Fombuena,239
1940,50109,Frago (El),499
1940,50110,Frasno (El),1414
1940,50111,Fréscano,366
1940,50113,Fuendejalón,1378
1940,50114,Fuendetodos,498
1940,50115,Fuentes de Ebro,2517
1940,50116,Fuentes de Jiloca,1133
1940,50117,Gallocanta,529
1940,50118,Gallur,3982
1940,50119,Gelsa,2303
1940,50120,Godojos,455
1940,50121,Gotor,677
1940,50122,Grisel,453
1940,50123,Grisén,705
1940,50124,Herrera de los Navarros,1890
1940,50125,Ibdes,1819
1940,50126,Illueca,2012
1940,50128,Isuerre,271
1940,50129,Jaraba,812
1940,50130,Jarque,1258
1940,50131,Jaulín,550
1940,50132,Joyosa (La),318
1940,50133,Lagata,571
1940,50134,Langa del Castillo,803
1940,50135,Layana,468
1940,50136,Lécera,2378
1940,50137,Leciñena,1952
1940,50138,Lechón,152
1940,50139,Letux,1265
1940,50140,Litago,545
1940,50141,Lituénigo,359
1940,50142,Lobera de Onsella,501
1940,50143,Longares,1464
1940,50144,Longás,400
1940,50146,Lucena de Jalón,529
1940,50147,Luceni,1925
1940,50148,Luesia,1503
1940,50149,Luesma,213
1940,50150,Lumpiaque,2068
1940,50151,Luna,2607
1940,50152,Maella,3327
1940,50153,Magallón,2197
1940,50154,Mainar,485
1940,50155,Malanquilla,561
1940,50156,Maleján,504
1940,50157,Malón,1265
1940,50159,Maluenda,1794
1940,50160,Mallén,3039
1940,50161,Manchones,718
1940,50162,Mara,844
1940,50163,María de Huerva,826
1940,50164,Mediana de Aragón,702
1940,50165,Mequinenza,3566
1940,50166,Mesones de Isuela,748
1940,50167,Mezalocha,707
1940,50168,Mianos,202
1940,50169,Miedes de Aragón,1220
1940,50170,Monegrillo,827
1940,50171,Moneva,814
1940,50172,Monreal de Ariza,970
1940,50173,Monterde,1009
1940,50174,Montón,550
1940,50175,Morata de Jalón,2750
1940,50176,Morata de Jiloca,1189
1940,50177,Morés,1369
1940,50178,Moros,1416
1940,50179,Moyuela,1223
1940,50180,Mozota,423
1940,50181,Muel,1617
1940,50182,Muela (La),1043
1940,50183,Munébrega,1281
1940,50184,Murero,589
1940,50185,Murillo de Gállego,777
1940,50186,Navardún,412
1940,50187,Nigüella,309
1940,50188,Nombrevilla,248
1940,50189,Nonaspe,1806
1940,50190,Novallas,1618
1940,50191,Novillas,974
1940,50192,Nuévalos,1172
1940,50193,Nuez de Ebro,585
1940,50194,Olvés,560
1940,50195,Orcajo,414
1940,50196,Orera,415
1940,50197,Orés,681
1940,50198,Oseja,307
1940,50199,Osera de Ebro,539
1940,50200,Paniza,1319
1940,50201,Paracuellos de Jiloca,1256
1940,50202,Paracuellos de la Ribera,967
1940,50203,Pastriz,784
1940,50204,Pedrola,2850
1940,50205,Pedrosas (Las),359
1940,50206,Perdiguera,726
1940,50207,Piedratajada,461
1940,50208,Pina de Ebro,2092
1940,50209,Pinseque,1126
1940,50210,Pintanos (Los),523
1940,50211,Plasencia de Jalón,832
1940,50212,Pleitas,198
1940,50213,Plenas,737
1940,50214,Pomer,383
1940,50215,Pozuel de Ariza,400
1940,50216,Pozuelo de Aragón,737
1940,50217,Pradilla de Ebro,1041
1940,50218,Puebla de Albortón,475
1940,50219,Puebla de Alfindén (La),1151
1940,50220,Puendeluna,331
1940,50221,Purujosa,442
1940,50222,Quinto,2154
1940,50223,Remolinos,1538
1940,50224,Retascón,363
1940,50225,Ricla,2896
1940,50227,Romanos,387
1940,50228,Rueda de Jalón,1016
1940,50229,Ruesca,193
1940,50230,Sádaba,2820
1940,50231,Salillas de Jalón,853
1940,50232,Salvatierra de Esca,1091
1940,50233,Samper del Salz,347
1940,50234,San Martín de la Virgen de Moncayo,421
1940,50235,San Mateo de Gállego,1598
1940,50236,Santa Cruz de Grío,877
1940,50237,Santa Cruz de Moncayo,275
1940,50238,Santa Eulalia de Gállego,737
1940,50239,Santed,307
1940,50240,Sástago,2865
1940,50241,Saviñán,1716
1940,50242,Sediles,349
1940,50243,Sestrica,1324
1940,50244,Sierra de Luna,847
1940,50245,Sigüés,1707
1940,50246,Sisamón,718
1940,50247,Sobradiel,531
1940,50248,Sos del Rey Católico,3382
1940,50249,Tabuenca,1232
1940,50250,Talamantes,479
1940,50251,Tarazona,11343
1940,50252,Tauste,6344
1940,50253,Terrer,1909
1940,50254,Tierga,969
1940,50255,Tobed,975
1940,50256,Torralba de los Frailes,715
1940,50257,Torralba de Ribota,613
1940,50258,Torralbilla,406
1940,50259,Torrehermosa,437
1940,50260,Torrelapaja,405
1940,50261,Torrellas,1020
1940,50262,Torres de Berrellén,1739
1940,50263,Torrijo de la Cañada,1711
1940,50264,Tosos,912
1940,50265,Trasmoz,327
1940,50266,Trasobares,948
1940,50267,Uncastillo,3629
1940,50268,Undués de Lerda,380
1940,50269,Urrea de Jalón,923
1940,50270,Urriés,984
1940,50271,Used,1508
1940,50272,Utebo,2423
1940,50273,Valdehorna,208
1940,50274,Val de San Martín,352
1940,50275,Valmadrid,219
1940,50276,Valpalmas,564
1940,50277,Valtorres,442
1940,50278,Velilla de Ebro,983
1940,50279,Velilla de Jiloca,627
1940,50280,Vera de Moncayo,1000
1940,50281,Vierlas,254
1940,50282,Vilueña (La),421
1940,50283,Villadoz,349
1940,50284,Villafeliche,1098
1940,50285,Villafranca de Ebro,808
1940,50286,Villalba de Perejil,272
1940,50287,Villalengua,1218
1940,50288,Villanueva de Gállego,2094
1940,50289,Villanueva de Jiloca,529
1940,50290,Villanueva de Huerva,1215
1940,50291,Villar de los Navarros,1101
1940,50292,Villarreal de Huerva,573
1940,50293,Villarroya de la Sierra,2116
1940,50294,Villarroya del Campo,284
1940,50295,Vistabella,505
1940,50296,Zaida (La),620
1940,50297,Zaragoza,202948
1940,50298,Zuera,4420
1940,50901,Biel,1246
1940,50902,Marracos,388
1940,50903,Villamayor de Gállego,2253
1950,22001,Abiego,766
1950,22002,Abizanda,387
1950,22003,Adahuesca,423
1950,22004,Agüero,785
1950,22006,Aísa,468
1950,22007,Albalate de Cinca,1398
1950,22008,Albalatillo,486
1950,22009,Albelda,1471
1950,22011,Albero Alto,244
1950,22012,Albero Bajo,233
1950,22013,Alberuela de Tubo,262
1950,22014,Alcalá de Gurrea,1342
1950,22015,Alcalá del Obispo,1176
1950,22016,Alcampell,1971
1950,22017,Alcolea de Cinca,1748
1950,22018,Alcubierre,1121
1950,22019,Alerre,144
1950,22020,Alfántega,246
1950,22021,Almudévar,3265
1950,22022,Almunia de San Juan,1206
1950,22023,Almuniente,531
1950,22024,Alquézar,705
1950,22025,Altorricón,1587
1950,22027,Angüés,1320
1950,22028,Ansó,1010
1950,22029,Antillón,359
1950,22032,Aragüés del Puerto,501
1950,22035,Arén,1534
1950,22036,Argavieso,304
1950,22037,Arguis,362
1950,22039,Ayerbe,2506
1950,22040,Azanuy-Alins,770
1950,22041,Azara,371
1950,22042,Azlor,398
1950,22043,Baells,535
1950,22044,Bailo,1200
1950,22045,Baldellou,402
1950,22046,Ballobar,1665
1950,22047,Banastás,70
1950,22048,Barbastro,8341
1950,22049,Barbués,245
1950,22050,Barbuñales,324
1950,22051,Bárcabo,643
1950,22052,Belver de Cinca,1954
1950,22053,Benabarre,2120
1950,22054,Benasque,786
1950,22055,Berbegal,907
1950,22057,Bielsa,919
1950,22058,Bierge,1133
1950,22059,Biescas,2616
1950,22060,Binaced,2300
1950,22061,Binéfar,4571
1950,22062,Bisaurri,625
1950,22063,Biscarrués,727
1950,22064,Blecua y Torres,646
1950,22066,Boltaña,1566
1950,22067,Bonansa,333
1950,22068,Borau,224
1950,22069,Broto,1429
1950,22072,Caldearenas,1008
1950,22074,Campo,783
1950,22075,Camporrells,567
1950,22076,Canal de Berdún,1446
1950,22077,Candasnos,1052
1950,22078,Canfranc,1054
1950,22079,Capdesaso,409
1950,22080,Capella,779
1950,22081,Casbas de Huesca,1379
1950,22082,Castejón del Puente,335
1950,22083,Castejón de Monegros,1448
1950,22084,Castejón de Sos,661
1950,22085,Castelflorite,210
1950,22086,Castiello de Jaca,438
1950,22087,Castigaleu,272
1950,22088,Castillazuelo,542
1950,22089,Castillonroy,740
1950,22090,Colungo,424
1950,22094,Chalamera,334
1950,22095,Chía,251
1950,22096,Chimillas,234
1950,22099,Esplús,1096
1950,22102,Estada,441
1950,22103,Estadilla,1478
1950,22105,Estopiñán del Castillo,833
1950,22106,Fago,221
1950,22107,Fanlo,626
1950,22109,Fiscal,1787
1950,22110,Fonz,2014
1950,22111,Foradada del Toscar,617
1950,22112,Fraga,7750
1950,22113,Fueva (La),2565
1950,22114,Gistaín,381
1950,22115,Grado (El),1063
1950,22116,Grañén,1670
1950,22117,Graus,5151
1950,22119,Gurrea de Gállego,2266
1950,22122,Hoz de Jaca,136
1950,22124,Huerto,807
1950,22125,Huesca,21066
1950,22126,Ibieca,300
1950,22127,Igriés,336
1950,22128,Ilche,627
1950,22129,Isábena,1070
1950,22130,Jaca,10603
1950,22131,Jasa,245
1950,22133,Labuerda,338
1950,22135,Laluenga,597
1950,22136,Lalueza,1082
1950,22137,Lanaja,1980
1950,22139,Laperdiguera,270
1950,22141,Lascellas-Ponzano,564
1950,22142,Lascuarre,452
1950,22143,Laspaúles,793
1950,22144,Laspuña,535
1950,22149,Loarre,1026
1950,22150,Loporzano,1818
1950,22151,Loscorrales,429
1950,22155,Monesma y Cajigar,424
1950,22156,Monflorite-Lascasas,447
1950,22157,Montanuy,1090
1950,22158,Monzón,6362
1950,22160,Naval,846
1950,22162,Novales,408
1950,22163,Nueno,817
1950,22164,Olvena,229
1950,22165,Ontiñena,1427
1950,22167,Osso de Cinca,895
1950,22168,Palo,245
1950,22170,Panticosa,763
1950,22172,Peñalba,1062
1950,22173,Peñas de Riglos (Las),1816
1950,22174,Peralta de Alcofea,1553
1950,22175,Peralta de Calasanz,1638
1950,22176,Peraltilla,305
1950,22177,Perarrúa,603
1950,22178,Pertusa,380
1950,22181,Piracés,245
1950,22182,Plan,740
1950,22184,Poleñino,490
1950,22186,Pozán de Vero,637
1950,22187,Puebla de Castro (La),547
1950,22188,Puente de Montañana,585
1950,22189,Puértolas,835
1950,22190,Pueyo de Araguás (El),458
1950,22193,Pueyo de Santa Cruz,522
1950,22195,Quicena,251
1950,22197,Robres,981
1950,22199,Sabiñánigo,5606
1950,22200,Sahún,474
1950,22201,Salas Altas,794
1950,22202,Salas Bajas,393
1950,22203,Salillas,364
1950,22204,Sallent de Gállego,1424
1950,22205,San Esteban de Litera,1566
1950,22206,Sangarrén,508
1950,22207,San Juan de Plan,260
1950,22208,Santa Cilia,513
1950,22209,Santa Cruz de la Serós,317
1950,22212,Santaliestra y San Quílez,392
1950,22213,Sariñena,3787
1950,22214,Secastilla,593
1950,22215,Seira,447
1950,22217,Sena,1052
1950,22218,Senés de Alcubierre,154
1950,22220,Sesa,698
1950,22221,Sesué,181
1950,22222,Siétamo,979
1950,22223,Sopeira,558
1950,22225,Tamarite de Litera,4594
1950,22226,Tardienta,1792
1950,22227,Tella-Sin,738
1950,22228,Tierz,271
1950,22229,Tolva,668
1950,22230,Torla-Ordesa,814
1950,22232,Torralba de Aragón,334
1950,22233,Torre la Ribera,412
1950,22234,Torrente de Cinca,1454
1950,22235,Torres de Alcanadre,332
1950,22236,Torres de Barbués,200
1950,22239,Tramaced,175
1950,22242,Valfarta,214
1950,22243,Valle de Bardají,184
1950,22244,Valle de Lierp,197
1950,22245,Velilla de Cinca,852
1950,22246,Beranuy,579
1950,22247,Viacamp y Litera,573
1950,22248,Vicién,287
1950,22249,Villanova,127
1950,22250,Villanúa,551
1950,22251,Villanueva de Sigena,730
1950,22252,Yebra de Basa,670
1950,22253,Yésero,201
1950,22254,Zaidín,2072
1950,22901,Valle de Hecho,1929
1950,22902,Puente la Reina de Jaca,664
1950,22903,San Miguel del Cinca,1542
1950,22904,Sotonera (La),3024
1950,22905,Lupiñén-Ortilla,1176
1950,22906,Santa María de Dulcis,546
1950,22907,Aínsa-Sobrarbe,3024
1950,22908,Hoz y Costeán,867
1950,22909,Vencillón,147
1950,44001,Ababuj,400
1950,44002,Abejuela,503
1950,44003,Aguatón,153
1950,44004,Aguaviva,1547
1950,44005,Aguilar del Alfambra,392
1950,44006,Alacón,1060
1950,44007,Alba,701
1950,44008,Albalate del Arzobispo,4341
1950,44009,Albarracín,1501
1950,44010,Albentosa,1075
1950,44011,Alcaine,750
1950,44012,Alcalá de la Selva,1333
1950,44013,Alcañiz,9812
1950,44014,Alcorisa,3208
1950,44016,Alfambra,1579
1950,44017,Aliaga,2019
1950,44018,Almohaja,205
1950,44019,Alobras,371
1950,44020,Alpeñés,160
1950,44021,Allepuz,743
1950,44022,Alloza,1730
1950,44023,Allueva,159
1950,44024,Anadón,224
1950,44025,Andorra,4472
1950,44026,Arcos de las Salinas,814
1950,44027,Arens de Lledó,595
1950,44028,Argente,661
1950,44029,Ariño,1571
1950,44031,Azaila,579
1950,44032,Bádenas,258
1950,44033,Báguena,1523
1950,44034,Bañón,728
1950,44035,Barrachina,648
1950,44036,Bea,196
1950,44037,Beceite,1239
1950,44038,Belmonte de San José,507
1950,44039,Bello,1475
1950,44040,Berge,549
1950,44041,Bezas,339
1950,44042,Blancas,932
1950,44043,Blesa,973
1950,44044,Bordón,471
1950,44045,Bronchales,757
1950,44046,Bueña,403
1950,44047,Burbáguena,1396
1950,44048,Cabra de Mora,330
1950,44049,Calaceite,2122
1950,44050,Calamocha,7881
1950,44051,Calanda,3544
1950,44052,Calomarde,381
1950,44053,Camañas,431
1950,44054,Camarena de la Sierra,572
1950,44055,Camarillas,684
1950,44056,Caminreal,1840
1950,44059,Cantavieja,1587
1950,44060,Cañada de Benatanduz,405
1950,44061,Cañada de Verich (La),261
1950,44062,Cañada Vellida,206
1950,44063,Cañizar del Olivar,509
1950,44064,Cascante del Río,496
1950,44065,Castejón de Tornos,493
1950,44066,Castel de Cabra,533
1950,44067,Castelnou,352
1950,44068,Castelserás,1513
1950,44070,Castellar (El),396
1950,44071,Castellote,3312
1950,44074,Cedrillas,1031
1950,44075,Celadas,875
1950,44076,Cella,3909
1950,44077,Cerollera (La),301
1950,44080,Codoñera (La),801
1950,44082,Corbalán,405
1950,44084,Cortes de Aragón,401
1950,44085,Cosa,470
1950,44086,Cretas,1390
1950,44087,Crivillén,778
1950,44088,Cuba (La),286
1950,44089,Cubla,344
1950,44090,Cucalón,536
1950,44092,Cuervo (El),401
1950,44093,Cuevas de Almudén,244
1950,44094,Cuevas Labradas,390
1950,44096,Ejulve,923
1950,44097,Escorihuela,577
1950,44099,Escucha,1270
1950,44100,Estercuel,1139
1950,44101,Ferreruela de Huerva,363
1950,44102,Fonfría,184
1950,44103,Formiche Alto,711
1950,44105,Fórnoles,501
1950,44106,Fortanete,944
1950,44107,Foz-Calanda,585
1950,44108,Fresneda (La),1171
1950,44109,Frías de Albarracín,506
1950,44110,Fuenferrada,318
1950,44111,Fuentes Calientes,340
1950,44112,Fuentes Claras,1421
1950,44113,Fuentes de Rubielos,560
1950,44114,Fuentespalda,677
1950,44115,Galve,376
1950,44116,Gargallo,480
1950,44117,Gea de Albarracín,1022
1950,44118,Ginebrosa (La),867
1950,44119,Griegos,396
1950,44120,Guadalaviar,554
1950,44121,Gúdar,308
1950,44122,Híjar,3586
1950,44123,Hinojosa de Jarque,549
